symbol,marketCap,ipoYear,sector,industry,date,open,high,low,close,volume,adjclose
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-13,2.3,2.54,2.14,2.3,35300,2.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-10,2.31,2.31,2.14,2.24,90400,2.24
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-09,2.17,2.32,2.1,2.14,104400,2.14
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-08,1.89,2.29,1.89,2.15,245800,2.15
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-07,1.95,1.95,1.85,1.88,24800,1.88
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-06,1.8,1.93,1.72,1.9,57200,1.9
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-03,1.75,1.83,1.74,1.78,32000,1.78
ABCD,$220.4M,-1,Consumer Services,Publishing,2014-01-02,1.7,1.76,1.7,1.74,13400,1.74
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-31,1.69,1.74,1.66,1.66,26600,1.66
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-30,1.72,1.8,1.7,1.71,22800,1.71
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-27,1.61,1.82,1.61,1.77,43000,1.77
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-26,1.63,1.64,1.63,1.63,3600,1.63
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-24,1.64,1.68,1.64,1.68,700,1.68
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-23,1.7,1.8,1.6,1.63,22000,1.63
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-20,1.77,1.78,1.66,1.66,6900,1.66
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-19,1.74,1.75,1.71,1.75,2000,1.75
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-18,1.71,1.77,1.61,1.71,3300,1.71
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-17,1.73,1.78,1.7,1.76,34000,1.76
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-16,1.72,1.73,1.66,1.73,18600,1.73
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-13,1.54,1.75,1.54,1.72,85800,1.72
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-12,1.55,1.55,1.52,1.54,10100,1.54
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-11,1.51,1.56,1.5,1.55,22200,1.55
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-10,1.55,1.57,1.55,1.55,5100,1.55
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-09,1.5,1.57,1.5,1.55,13900,1.55
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-06,1.51,1.55,1.5,1.5,5200,1.5
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-05,1.49,1.56,1.49,1.5,46400,1.5
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-04,1.49,1.5,1.42,1.47,5500,1.47
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-03,1.45,1.56,1.45,1.47,19000,1.47
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-12-02,1.5,1.55,1.41,1.41,6700,1.41
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-29,1.56,1.56,1.51,1.53,6000,1.53
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-27,1.55,1.59,1.52,1.56,22800,1.56
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-26,1.56,1.57,1.5,1.57,46900,1.57
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-25,1.43,1.6,1.43,1.59,66500,1.59
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-22,1.51,1.54,1.4,1.45,44700,1.45
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-21,1.43,1.53,1.43,1.53,38800,1.53
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-20,1.45,1.45,1.4,1.44,36400,1.44
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-19,1.52,1.52,1.43,1.47,28900,1.47
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-18,1.42,1.5,1.39,1.43,83600,1.43
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-15,1.35,1.45,1.33,1.44,55800,1.44
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-14,1.34,1.4,1.33,1.33,12800,1.33
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-13,1.32,1.45,1.32,1.34,14600,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-12,1.34,1.35,1.32,1.32,14400,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-11,1.43,1.43,1.31,1.34,17000,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-08,1.33,1.42,1.33,1.4,58800,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-07,1.31,1.36,1.25,1.25,12000,1.25
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-06,1.31,1.35,1.31,1.31,800,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-05,1.35,1.36,1.32,1.32,14700,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-04,1.34,1.38,1.32,1.33,4500,1.33
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-11-01,1.45,1.45,1.32,1.32,7200,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-31,1.38,1.46,1.29,1.43,44300,1.43
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-30,1.31,1.37,1.28,1.37,18900,1.37
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-29,1.34,1.36,1.32,1.32,17300,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-28,1.33,1.36,1.31,1.33,21800,1.33
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-25,1.31,1.34,1.31,1.32,8900,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-24,1.28,1.33,1.28,1.31,15500,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-23,1.32,1.35,1.31,1.34,23500,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-22,1.35,1.37,1.34,1.34,15600,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-21,1.35,1.37,1.32,1.35,47800,1.35
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-18,1.31,1.36,1.25,1.32,36700,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-17,1.39,1.39,1.25,1.34,35300,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-16,1.34,1.38,1.34,1.36,25400,1.36
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-15,1.43,1.43,1.35,1.35,23000,1.35
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-14,1.42,1.46,1.38,1.4,8300,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-11,1.34,1.45,1.32,1.45,26800,1.45
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-10,1.38,1.38,1.33,1.38,12300,1.38
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-09,1.4,1.46,1.34,1.34,1800,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-08,1.4,1.45,1.35,1.38,39000,1.38
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-07,1.42,1.49,1.38,1.44,6300,1.44
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-04,1.47,1.49,1.38,1.43,20300,1.43
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-03,1.39,1.5,1.39,1.5,29900,1.5
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-02,1.4,1.49,1.4,1.42,16300,1.42
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-10-01,1.51,1.54,1.37,1.38,31700,1.38
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-30,1.56,1.62,1.48,1.54,17100,1.54
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-27,1.55,1.61,1.5,1.59,3900,1.59
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-26,1.62,1.62,1.51,1.56,13400,1.56
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-25,1.51,1.6,1.51,1.59,102300,1.59
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-24,1.57,1.63,1.51,1.6,9700,1.6
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-23,1.62,1.62,1.56,1.59,11900,1.59
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-20,1.66,1.66,1.6,1.62,12100,1.62
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-19,1.49,1.52,1.48,1.51,85000,1.51
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-18,1.5,1.65,1.49,1.5,2700,1.5
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-17,1.57,1.64,1.49,1.49,2600,1.49
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-16,1.74,1.74,1.51,1.53,4900,1.53
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-13,1.47,1.72,1.46,1.72,4400,1.72
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-12,1.6,1.6,1.46,1.46,2500,1.46
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-11,1.61,1.61,1.46,1.46,1400,1.46
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-10,1.51,1.58,1.45,1.58,6400,1.58
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-09,1.6,1.6,1.44,1.56,18200,1.56
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-06,1.4,1.65,1.4,1.65,27700,1.65
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-05,1.52,1.59,1.48,1.5,3700,1.5
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-04,1.61,1.61,1.53,1.56,22900,1.56
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-09-03,1.67,1.75,1.64,1.65,15700,1.65
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-30,1.83,1.83,1.5,1.69,38000,1.69
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-29,1.74,1.74,1.74,1.74,200,1.74
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-28,1.75,1.85,1.71,1.73,74800,1.73
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-27,1.65,1.75,1.61,1.75,42800,1.75
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-26,1.54,1.6,1.52,1.57,81400,1.57
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-23,1.41,1.59,1.35,1.54,125900,1.54
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-22,1.41,1.45,1.36,1.45,1688300,1.45
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-21,1.45,1.45,1.45,1.45,0,1.45
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-20,1.48,1.48,1.43,1.45,5900,1.45
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-19,1.44,1.46,1.25,1.36,25600,1.36
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-16,1.49,1.54,1.43,1.48,20000,1.48
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-15,1.16,1.65,1.16,1.41,15000,1.41
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-14,1.25,1.25,1.23,1.23,300,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-13,1.2,1.22,1.19,1.22,6700,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-12,1.18,1.22,1.16,1.22,42400,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-09,1.22,1.26,1.17,1.17,24000,1.17
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-08,1.28,1.28,1.23,1.23,7200,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-07,1.27,1.27,1.27,1.27,100,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-06,1.28,1.28,1.27,1.27,500,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-05,1.34,1.34,1.26,1.28,2900,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-02,1.4,1.4,1.26,1.39,2000,1.39
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-08-01,1.36,1.4,1.36,1.4,28100,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-31,1.3,1.3,1.3,1.3,0,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-30,1.26,1.3,1.24,1.3,1000,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-29,1.32,1.32,1.3,1.3,3600,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-26,1.29,1.31,1.29,1.31,1400,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-25,1.31,1.31,1.31,1.31,0,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-24,1.37,1.37,1.31,1.31,900,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-23,1.37,1.37,1.37,1.37,0,1.37
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-22,1.37,1.37,1.37,1.37,0,1.37
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-19,1.32,1.38,1.24,1.37,12100,1.37
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-18,1.31,1.34,1.23,1.33,18600,1.33
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-17,1.26,1.37,1.26,1.37,7100,1.37
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-16,1.26,1.26,1.23,1.23,4400,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-15,1.3,1.3,1.22,1.23,8400,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-12,1.22,1.31,1.22,1.3,11600,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-11,1.32,1.35,1.21,1.22,12400,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-10,1.29,1.36,1.29,1.32,7500,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-09,1.33,1.33,1.33,1.33,1000,1.33
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-08,1.29,1.34,1.29,1.32,4900,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-05,1.24,1.29,1.24,1.29,300,1.29
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-03,1.21,1.21,1.21,1.21,200,1.21
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-02,1.25,1.28,1.25,1.27,2300,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-07-01,1.22,1.24,1.21,1.24,1700,1.24
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-28,1.22,1.26,1.22,1.26,600,1.26
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-27,1.38,1.38,1.29,1.35,5300,1.35
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-26,1.28,1.34,1.28,1.34,1200,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-25,1.3,1.3,1.2,1.2,28600,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-24,1.29,1.3,1.28,1.28,6000,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-21,1.39,1.39,1.39,1.39,4900,1.39
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-20,1.28,1.38,1.28,1.28,7100,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-19,1.28,1.28,1.28,1.28,900,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-18,1.28,1.33,1.28,1.28,2200,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-17,1.32,1.34,1.32,1.34,500,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-14,1.48,1.48,1.33,1.47,600,1.47
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-13,1.38,1.48,1.34,1.44,20900,1.44
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-12,1.28,1.47,1.28,1.3,800,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-11,1.29,1.29,1.29,1.29,100,1.29
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-10,1.33,1.44,1.28,1.28,800,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-07,1.37,1.39,1.28,1.29,1500,1.29
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-06,1.4,1.4,1.4,1.4,0,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-05,1.4,1.4,1.4,1.4,0,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-04,1.4,1.45,1.29,1.4,24200,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-06-03,1.4,1.44,1.4,1.44,3100,1.44
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-31,1.49,1.49,1.42,1.42,7600,1.42
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-30,1.4,1.49,1.4,1.46,5000,1.46
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-29,1.4,1.5,1.4,1.4,37200,1.4
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-28,1.38,1.4,1.38,1.38,22500,1.38
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-24,1.28,1.36,1.28,1.32,40500,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-23,1.2,1.35,1.19,1.34,114500,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-22,1.17,1.23,1.17,1.22,23100,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-21,1.17,1.2,1.15,1.2,3800,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-20,1.18,1.18,1.15,1.15,2300,1.15
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-17,1.15,1.18,1.15,1.18,4400,1.18
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-16,1.17,1.18,1.15,1.18,1800,1.18
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-15,1.14,1.18,1.13,1.18,39700,1.18
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-14,1.18,1.3,1.07,1.1,19600,1.1
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-13,1.15,1.22,1.15,1.22,6600,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-10,1,1.21,1,1.18,102100,1.18
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-09,0.95,1.01,0.95,1.01,19000,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-08,0.97,1.03,0.95,0.95,23300,0.95
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-07,0.95,0.98,0.95,0.97,700,0.97
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-06,0.95,0.98,0.95,0.98,500,0.98
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-03,0.95,0.95,0.95,0.95,24300,0.95
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-02,0.97,0.97,0.97,0.97,23900,0.97
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-05-01,0.97,0.97,0.97,0.97,2300,0.97
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-30,0.97,0.97,0.97,0.97,0,0.97
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-29,0.95,0.98,0.95,0.97,8400,0.97
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-26,0.94,0.98,0.93,0.98,56200,0.98
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-25,0.98,0.98,0.93,0.93,17500,0.93
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-24,0.95,0.98,0.95,0.98,47100,0.98
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-23,0.96,0.96,0.95,0.95,4100,0.95
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-22,0.95,0.97,0.95,0.96,55000,0.96
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-19,0.97,0.99,0.97,0.98,12600,0.98
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-18,0.96,1.01,0.95,0.96,67300,0.96
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-17,1,1,0.95,0.95,20500,0.95
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-16,0.99,1.02,0.99,1.02,13700,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-15,1,1,0.99,0.99,5200,0.99
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-12,1.04,1.04,1.04,1.04,0,1.04
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-11,0.97,1.05,0.96,1.04,3900,1.04
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-10,1,1,1,1,13200,1
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-09,1.03,1.03,1.02,1.02,700,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-08,1.04,1.07,1.02,1.03,4400,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-05,1.07,1.07,1.07,1.07,0,1.07
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-04,1.04,1.07,1,1.07,5000,1.07
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-03,0.99,1.04,0.99,1.02,12000,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-02,1.02,1.02,1.02,1.02,0,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-04-01,1.06,1.06,1.02,1.02,3900,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-28,1.05,1.07,1.02,1.03,36600,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-27,1.03,1.03,1.02,1.02,1200,1.02
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-26,1.03,1.08,0.93,1.04,16000,1.04
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-25,1.01,1.04,1.01,1.03,30500,1.03
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-22,1.02,1.1,1,1.01,26600,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-21,0.99,1.02,0.99,1.01,25000,1.01
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-20,1.13,1.13,0.99,1,116700,1
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-19,1.08,1.12,1.08,1.12,1200,1.12
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-18,1.05,1.1,1.05,1.1,11800,1.1
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-15,1.11,1.11,1.05,1.07,21600,1.07
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-14,1.13,1.16,1.13,1.16,5500,1.16
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-13,1.16,1.17,1.13,1.17,1500,1.17
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-12,1.1,1.13,1.05,1.12,14800,1.12
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-11,1.14,1.14,1.1,1.11,5400,1.11
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-08,1.2,1.22,1.15,1.17,3600,1.17
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-07,1.17,1.22,1.13,1.19,18600,1.19
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-06,1.15,1.21,1.15,1.21,25900,1.21
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-05,1.15,1.24,1.12,1.12,12100,1.12
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-04,1.22,1.22,1.11,1.12,26200,1.12
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-03-01,1.23,1.23,1.21,1.21,7900,1.21
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-28,1.23,1.33,1.23,1.23,13800,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-27,1.26,1.26,1.26,1.26,100,1.26
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-26,1.26,1.3,1.23,1.29,17200,1.29
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-25,1.24,1.3,1.22,1.3,4300,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-22,1.2,1.24,1.2,1.24,8900,1.24
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-21,1.23,1.25,1.2,1.2,17500,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-20,1.28,1.29,1.23,1.23,5600,1.23
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-19,1.29,1.31,1.23,1.24,19400,1.24
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-15,1.35,1.35,1.27,1.34,6000,1.34
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-14,1.32,1.4,1.22,1.22,16500,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-13,1.32,1.32,1.2,1.2,7300,1.2
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-12,1.31,1.32,1.31,1.32,200,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-11,1.32,1.32,1.3,1.32,12500,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-08,1.26,1.27,1.25,1.27,17900,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-07,1.26,1.26,1.26,1.26,100,1.26
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-06,1.26,1.33,1.26,1.31,3700,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-05,1.3,1.3,1.24,1.28,3800,1.28
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-04,1.4,1.4,1.26,1.26,10800,1.26
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-02-01,1.3,1.38,1.3,1.35,5900,1.35
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-31,1.28,1.39,1.28,1.32,8500,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-30,1.26,1.38,1.26,1.32,11200,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-29,1.32,1.36,1.23,1.3,9400,1.3
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-28,1.2,1.32,1.2,1.32,14700,1.32
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-25,1.26,1.28,1.21,1.22,28400,1.22
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-24,1.27,1.29,1.24,1.26,29600,1.26
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-23,1.38,1.38,1.24,1.25,20700,1.25
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-22,1.3,1.4,1.23,1.31,39100,1.31
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-18,1.21,1.28,1.21,1.27,20900,1.27
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-17,1.2,1.25,1.2,1.21,15800,1.21
ABCD,$220.4M,-1,Consumer Services,Publishing,2013-01-16,1.2,1.27,1.2,1.2,9400,1.2
